date,minute_i,open_price,close_price,position,minute_ret
20220701,82,6022.4879825290345,6021.946756918383,-1,8.986744551786607e-05
20220701,94,6027.088400219574,6031.147592299464,1,0.000673491379310498
20220701,101,6021.676144113056,6026.547174608923,-1,-0.0008089160524897832
20220701,103,6028.712077051531,6033.312494742072,1,0.0007630846575095163
20220701,154,6013.828372758604,6011.39285751067,1,-0.00040498582549619577
20220701,155,6011.39285751067,6010.310406289366,-1,0.00018006662465108736
20220701,157,6013.016534342626,6012.204695926647,1,-0.00013501350135025625
20220701,158,6011.39285751067,6005.980601404152,-1,0.0009003331232554368
20220704,65,6005.980601404152,6008.145503846758,-1,-0.00036045778138205087
20220704,172,6029.253302662183,6028.441464246204,-1,0.0001346499102335974
20220704,185,6034.936171574028,6033.853720352724,1,-0.00017936415407382444
20220705,116,6011.663470315996,6012.475308731974,1,0.00013504388926399713
20220705,145,6005.168762988173,6002.733247740239,-1,0.0004055698256050233
20220705,148,6006.5218270148025,6002.733247740239,1,-0.0006307442782483852
20220705,149,6002.733247740239,6004.356924572196,-1,-0.000270489586151168
20220705,203,5985.955253810031,5984.331576978076,-1,0.00027124773960207627
20220705,206,5995.697314801765,5992.991186748505,1,-0.0004513450081242709
20220706,165,5965.388680605259,5962.141326941347,1,-0.0005443658138269969
20220706,166,5961.870714136021,5962.141326941347,-1,-4.539058599251078e-05
20220706,214,5939.951076904619,5930.750241523537,1,-0.0015489749430523947
20220706,215,5931.562079939515,5940.762915320597,-1,-0.0015511656553675035
20220706,216,5940.762915320597,5945.363333011138,1,0.0007743816334897513
20220707,143,5986.225866615357,5990.285058695245,-1,-0.000678088694001211
20220707,144,5990.285058695245,5986.7670922260095,1,-0.0005872786411272868
20220707,145,5986.7670922260095,5990.285058695245,-1,-0.0005876237399988771
20220707,146,5990.285058695245,5987.849543447312,1,-0.0004065775207806599
20220707,147,5987.5789306419865,5989.473220279268,-1,-0.0003163698815873417
20220707,148,5990.285058695245,5985.143415394053,1,-0.0008583303216479488
20220707,149,5985.684641004705,5990.285058695245,-1,-0.0007685700076855984
20220707,150,5990.826284305898,5989.473220279268,1,-0.00022585599421809377
20220707,151,5989.2026074739415,5990.826284305898,-1,-0.00027110066871527394
20220707,152,5990.285058695245,5997.050378828394,1,0.0011293820021684997
20220707,210,5978.107482455578,5982.166674535467,1,0.0006790095514008776
20220708,73,5999.756506881654,5996.779766023069,-1,0.0004961436110233475
20220712,132,5835.494534048802,5831.705954774239,1,-0.0006492301984788451
20220712,133,5831.705954774239,5827.376149889024,-1,0.0007424593967516602
20220712,200,5837.659436491409,5835.765146854128,1,-0.0003244947153716593
20220712,205,5828.999826720979,5835.765146854128,-1,-0.0011606313834726656
20220712,206,5837.118210880758,5843.342305403256,1,0.001066295781177784
20220712,210,5833.059018800868,5822.234506587831,-1,0.0018557179308743565
20220714,83,5841.989241376626,5840.094951739343,1,-0.00032425421530501986
20220714,85,5837.659436491409,5844.154143819233,-1,-0.0011125533098461649
20220714,86,5844.154143819233,5845.507207845863,1,0.00023152435636242252
20220714,138,5860.932137749442,5864.450104218679,-1,-0.0006002400960385401
20220714,139,5864.450104218679,5860.932137749442,1,-0.0005998800239952473
20220714,140,5860.39091213879,5861.202750554768,-1,-0.00013852973771699695
20220714,221,5828.999826720979,5828.1879883050005,1,-0.00013927576601691083
20220714,222,5828.1879883050005,5829.811665136957,-1,-0.0002785903329156625
20220714,223,5829.54105233163,5830.89411635826,1,0.00023210472565216023
20220719,99,5777.917082154253,5772.752645753965,1,-0.0008938232111773692
20220719,100,5774.383520406687,5772.209020869724,-1,0.0003765769158350363
