date,minute_i,open_price,close_price,position,minute_ret
20220701,121,6003.815698961544,6005.168762988173,-1,-0.0002253673487784269
20220701,122,6005.980601404152,6001.650796518937,-1,0.0007209155627647679
20220701,123,6001.650796518937,6004.898150182848,-1,-0.0005410767427180829
20220701,124,6005.980601404152,6009.498567873388,-1,-0.0005857438947460825
20220701,125,6008.686729457411,6010.851631900017,-1,-0.00036029544226234833
20220701,126,6010.851631900017,6014.09898556393,-1,-0.0005402485143168878
20220701,127,6014.09898556393,6011.122244705344,-1,0.0004949604031677657
20220701,128,6010.851631900017,6007.333665430781,-1,0.0005852692238427215
20220701,129,6007.333665430781,6009.769180678715,-1,-0.00040542366773288485
20220701,130,6009.769180678715,6007.874891041432,-1,0.00031520172910681765
20220701,131,6007.874891041432,6011.934083121322,-1,-0.000675645241205336
20220701,132,6011.934083121322,6011.39285751067,-1,9.002520705803096e-05
20220701,133,6011.39285751067,6010.03979348404,-1,0.00022508328081394247
20220701,134,6010.03979348404,6004.898150182848,-1,0.0008555090278713484
20220701,135,6004.898150182848,6001.38018371361,-1,0.0005858494817487792
20220701,136,6001.650796518937,6000.838958102958,-1,0.00013526918567963175
20220701,137,6000.838958102958,6000.568345297633,-1,4.509582863565509e-05
20220701,138,6000.568345297633,6004.356924572196,-1,-0.0006313700730584682
20220701,139,6004.356924572196,6003.003860545566,-1,0.00022534703443299886
20220701,140,6002.462634934914,6001.109570908284,-1,0.00022541815066956516
20220701,141,6000.838958102958,6003.274473350892,-1,-0.0004058624577227832
20220701,143,6002.462634934914,6000.02711968698,-1,0.0004057526712051285
20220701,144,5999.215281271003,5998.67405566035,-1,9.021606748182975e-05
20220701,145,5998.944668465677,6000.297732492307,-1,-0.00022555034283655573
20220701,146,5999.485894076328,5992.991186748505,-1,0.0010825439783490598
20220701,147,5992.449961137854,5991.367509916549,-1,0.0001806358381504225
20220701,148,5991.367509916549,5995.156089191113,-1,-0.000632339656730041
20220701,149,5995.96792760709,6001.650796518937,-1,-0.0009477817394054622
20220701,150,6001.921409324262,6004.627537377522,-1,-0.0004508769556788028
20220701,151,6004.627537377522,6003.545086156218,-1,0.00018026950290683796
20220701,152,6003.545086156218,6011.663470315996,-1,-0.0013522650439485862
20220701,159,6005.980601404152,6004.356924572196,-1,0.00027034333603692673
20220701,160,6005.168762988173,6005.7099885988255,-1,-9.012662791230142e-05
20220701,161,6005.7099885988255,6004.086311766869,-1,0.00027035551750564935
20220701,162,6004.627537377522,6003.003860545566,-1,0.00027040425436031246
20220701,164,6002.462634934914,6003.003860545566,-1,-9.016726026778166e-05
20220701,165,6003.003860545566,6004.086311766869,-1,-0.00018031826173192655
20220701,166,6004.086311766869,6008.686729457411,-1,-0.0007662144499034351
20220701,170,5997.591604439047,5989.2026074739415,-1,0.0013987276090783318
20220701,171,5988.66138186329,5986.496479420682,-1,0.0003615002259378386
20220701,172,5986.7670922260095,5990.826284305898,-1,-0.0006780273923066016
20220701,173,5991.096897111224,5990.555671500571,-1,9.03383169973404e-05
20220701,174,5990.555671500571,5990.285058695245,-1,4.517323937303086e-05
20220701,175,5991.096897111224,5991.638122721875,-1,-9.033831699700734e-05
20220701,176,5991.367509916549,5995.96792760709,-1,-0.0007678410117433199
20220701,177,5995.96792760709,5992.720573943179,-1,0.0005415895653743119
20220701,178,5992.720573943179,5995.426701996439,-1,-0.0004515692029805063
20220701,179,5995.426701996439,5998.67405566035,-1,-0.0005416384563303733
20220701,180,5998.67405566035,6004.627537377522,-1,-0.0009924662787026417
20220701,184,6000.568345297633,6004.898150182848,-1,-0.0007215657977812651
20220701,188,6000.02711968698,6004.086311766869,-1,-0.0006765289554391263
20220701,204,6004.356924572196,6004.627537377522,-1,-4.506940688653316e-05
20220701,205,6004.627537377522,6003.274473350892,-1,0.0002253368786335752
20220701,206,6003.274473350892,6004.627537377522,-1,-0.00022538766678681377
20220701,207,6004.627537377522,6007.604278236106,-1,-0.0004957411329937766
20220701,212,5998.67405566035,6000.02711968698,-1,-0.00022556051788691356
20220701,213,5999.485894076328,5998.132830049699,-1,0.0002255299954893042
20220701,214,5998.132830049699,5996.509153217743,-1,0.00027069704489057766
20220701,215,5996.238540412417,5993.532412359158,-1,0.0004513042693382596
20220701,216,5994.073637969809,5995.96792760709,-1,-0.0003160270880360194
20220701,218,5995.96792760709,5995.697314801765,-1,4.5132463781016874e-05
20220701,219,5995.697314801765,5992.720573943179,-1,0.0004964795089367202
20220701,220,5992.720573943179,5994.073637969809,-1,-0.00022578460149014212
20220701,221,5993.803025164483,5996.238540412417,-1,-0.00040633888663155204
20220701,222,5995.96792760709,5999.756506881654,-1,-0.0006318544929369008
20220701,223,5999.756506881654,6001.38018371361,-1,-0.000270623787830937
20220704,121,6029.253302662183,6025.464723387619,1,-0.0006283662477558627
20220704,122,6025.464723387619,6030.876979494138,1,0.0008982304859426193
20220704,123,6031.418205104791,6032.230043520768,1,0.00013460157932509986
20220704,124,6032.771269131421,6028.712077051531,1,-0.0006728569506123661
20220704,125,6028.712077051531,6027.629625830227,1,-0.00017954933117880767
20220704,126,6027.900238635553,6027.359013024901,1,-8.978675645343603e-05
20220704,127,6028.170851440879,6032.500656326094,1,0.0007182618064283108
20220704,128,6032.500656326094,6028.712077051531,1,-0.0006280279921047072
20220704,129,6028.712077051531,6027.629625830227,1,-0.00017954933117880767
20220704,130,6027.629625830227,6027.088400219574,1,-8.97907874654047e-05
20220704,131,6027.088400219574,6026.547174608923,1,-8.979885057458503e-05
20220704,132,6026.547174608923,6030.606366688812,1,0.0006735518634934934
20220704,133,6030.606366688812,6028.712077051531,1,-0.00031411263181502225
20220704,134,6028.712077051531,6031.959430715442,1,0.0005386479935360899
20220704,135,6031.418205104791,6028.441464246204,1,-0.0004935391241925879
20220704,136,6027.629625830227,6016.263888006537,1,-0.0018856065367693908
20220704,139,6031.147592299464,6032.771269131421,1,0.0002692152375827206
20220704,140,6032.771269131421,6034.394945963376,1,0.0002691427802448132
20220704,141,6035.206784379353,6043.866394149784,1,0.0014348488924762481
20220704,142,6043.054555733806,6040.077814875221,1,-0.0004925887779321236
20220704,143,6039.807202069896,6035.748009990006,1,-0.0006720731215558162
20220704,144,6035.47739718468,6038.454138043266,1,0.0004932071918577474
20220704,145,6038.454138043266,6033.583107547398,1,-0.00080666845926336
20220704,146,6034.124333158051,6034.665558768702,1,8.969414297221867e-05
20220704,147,6034.665558768702,6040.077814875221,1,0.0008968609865469546
20220704,148,6040.077814875221,6038.724750848591,1,-0.00022401433691754402
20220704,149,6038.724750848591,6037.371686821962,1,-0.00022406453058465559
20220704,150,6037.371686821962,6036.83046121131,1,-8.96458987001969e-05
20220704,151,6036.83046121131,6038.995363653917,1,0.0003586157432309278
20220704,152,6038.995363653917,6041.1602660965245,1,0.00035848718408315605
20220704,153,6041.4308789018505,6038.995363653917,1,-0.00040313549832027284
20220704,154,6038.724750848591,6036.83046121131,1,-0.00031369034281858443
20220704,155,6036.83046121131,6039.265976459243,1,0.00040344271113501584
20220704,156,6039.265976459243,6038.995363653917,1,-4.480889008384725e-05
20220704,157,6038.995363653917,6040.077814875221,1,0.00017924359204157803
20220704,158,6040.077814875221,6038.724750848591,1,-0.00022401433691754402
20220704,159,6038.995363653917,6036.018622795332,1,-0.0004929198781142841
20220704,160,6036.018622795332,6038.995363653917,1,0.0004931629679443272
20220704,161,6038.18352523794,6035.47739718468,1,-0.0004481692287008343
20220704,162,6035.47739718468,6034.124333158051,1,-0.00022418508720789543
20220704,163,6033.853720352724,6036.018622795332,1,0.00035879266269001064
20220704,164,6036.559848405983,6037.371686821962,1,0.00013448693235318387
